Datetime,ssrdc,ssrd,t2m
2023-01-10 15:00:00,635.13196,585.4742,
2023-01-10 15:15:00,594.1462,546.39734,
2023-01-10 15:30:00,553.1604,507.32056,
2023-01-10 15:45:00,512.1747,468.24374,
2023-01-10 16:00:00,471.1889,429.16693,
2023-01-10 16:15:00,420.1789,378.19855,
2023-01-10 16:30:00,369.16888,327.23013,
2023-01-10 16:45:00,318.1589,276.26172,
2023-01-10 17:00:00,267.1489,225.29333,
2023-01-10 17:15:00,216.4164,182.43965,
2023-01-10 17:30:00,165.6839,139.58597,
2023-01-10 17:45:00,114.951385,96.73229,
2023-01-10 18:00:00,64.21889,53.878613,
2023-01-10 18:15:00,48.164165,40.40896,
2023-01-10 18:30:00,32.109444,26.939306,
2023-01-10 18:45:00,16.054722,13.469653,
2023-01-10 19:00:00,0.0,0.0,
2023-01-11 07:00:00,0.0,0.0,
2023-01-11 07:15:00,17.009058,16.064583,
2023-01-11 07:30:00,34.018116,32.129166,
2023-01-11 07:45:00,51.027176,48.19375,
2023-01-11 08:00:00,68.03623,64.25833,
2023-01-11 08:15:00,117.177475,110.2247,
2023-01-11 08:30:00,166.31871,156.19107,
2023-01-11 08:45:00,215.45996,202.15746,
2023-01-11 09:00:00,264.6012,248.12383,
2023-01-11 09:15:00,314.71243,296.7529,
2023-01-11 09:30:00,364.82367,345.38196,
2023-01-11 09:45:00,414.93494,394.01102,
2023-01-11 10:00:00,465.04617,442.64008,
2023-01-11 10:15:00,505.38187,486.1468,
2023-01-11 10:30:00,545.7175,529.6535,
2023-01-11 10:45:00,586.0532,573.1602,
2023-01-11 11:00:00,626.3889,616.66693,
2023-01-11 11:15:00,651.96014,635.9334,
2023-01-11 11:30:00,677.5314,655.1998,
2023-01-11 11:45:00,703.10266,674.4663,
2023-01-11 12:00:00,728.6739,693.7328,
2023-01-11 12:15:00,737.33203,694.8195,
2023-01-11 12:30:00,745.9901,695.90625,
2023-01-11 12:45:00,754.64825,696.993,
2023-01-11 13:00:00,763.3064,698.0797,
2023-01-11 13:15:00,753.4838,682.78186,
2023-01-11 13:30:00,743.66125,667.484,
2023-01-11 13:45:00,733.8387,652.18616,
2023-01-11 14:00:00,724.0161,636.8883,
2023-01-11 14:15:00,696.97424,601.6712,
2023-01-11 14:30:00,669.9324,566.45416,
2023-01-11 14:45:00,642.8905,531.23706,
2023-01-11 15:00:00,615.84863,496.02,
2023-01-11 15:15:00,574.5528,462.747,
2023-01-11 15:30:00,533.25696,429.47403,
2023-01-11 15:45:00,491.96112,396.20105,
2023-01-11 16:00:00,450.66528,362.92807,
2023-01-11 16:15:00,400.38535,327.16446,
2023-01-11 16:30:00,350.1054,291.40085,
2023-01-11 16:45:00,299.8255,255.63722,
2023-01-11 17:00:00,249.54556,219.87361,
2023-01-11 17:15:00,201.8193,178.33237,
2023-01-11 17:30:00,154.09306,136.7911,
2023-01-11 17:45:00,106.366806,95.24986,
2023-01-11 18:00:00,58.640556,53.70861,
2023-01-11 18:15:00,43.989307,40.281456,
2023-01-11 18:30:00,29.338057,26.854305,
2023-01-11 18:45:00,14.686806,13.427153,
2023-01-11 19:00:00,0.035555556,0.0,
2023-01-12 07:00:00,0.0,0.0,
2023-01-12 07:15:00,16.569666,15.06407,
2023-01-12 07:30:00,33.13933,30.12814,
2023-01-12 07:45:00,49.709,45.192207,
2023-01-12 08:00:00,66.27866,60.25628,
